519270818157981696,RT @Billifurd: Excuse me mam u have top romen on yo head http://t.co/0PICADPYaI,Loveeer
519270818195320832,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,baby Girl 911
519270691297038336,"RT @gilinskynaja: nash follow me , he promesed",Samy
519270691376734208,one person followed me // automatically checked by http://t.co/ukjKybTgLO,Val B :-)
519270691410288640,6 people followed me and 2 people unfollowed me // automatically checked by http://t.co/6TCY4fHprb,Jazleen
519270691536109568,RT @sarahbowess: Don't talk to me about @DVBBS until I get a ticket,mack
519270691817156608,"RT @alyssa_mikhail: I said it's hot outside, let me go swimming in your eyes",Corina Della Ratta
519270691464830977,RT @itsWillyFerrell: This makes me happy: http://t.co/a64ZNDC403,kieran summers
519270691741245441,it's getting harder and harder everyday for me to put my emotions into words.,XXX.VI
519270691879657473,Wish me luck for the test x,Forsaria
519270692005892096,RT @GankMuzik: You can catch me in this mood quite often tbh http://t.co/31g1GTrgdj,#StonerLife
519270692060409856,@MILKTYSON Follow me please,Please Nick
519270692198842368,RT @sarahmichelee16: Text me.,Paluch
519270692093575168,"Just got one. $15 gets you one too, shipping included. DO IT, help poor little Earth. http://t.co/rOowzc3eYD",Synkotic
519270688986005504,MY FACE IN THIS PICTURE JUST MAKES ME LAUGH SO http://t.co/Go8GN3ny6o,alissa !
519270692312055809,The bitch with me bad my gun in her bag my hand on her ass,DcDADON
519270692022263808,RT @amandanordelo: if you ever tell me to relax I probably hate you :),Adri Pino
519270692257558529,RT @justlmaotho: Me: Let's start this homework   *four hours later*   Me: Let's start this homework,lora overholt
519270692236193793,me and liv just casually laying in the dance studio hallway,cass
519270692236578816,You tell me you're gonna play it smart  we're through before we start. But I believe that we've only just begun.,K. L. Whitfield
519270692261752832,RT @5sosvines_: remember when we all saw michael had a booger on a twitcam lmao this gets me every time https://t.co/vDMOjbJxA9,VANESSA
519270692282712064,RT @WifiOverHoes: your first chance is your only chance so fuck me over an it'll be your last chance .,Ellie Davies
519270691615825921,"RT @garynsimons: If you love me, retweet this",loren brown
519270692207226881,This really pisses me off,Edgar Corral
519270692366200833,"I want people to like me for who I am on the inside, not for my looks.",kristy kreme
519270692416937984,@MorganTait2 this is me messaging u lmao,Emma Atkinson
519270692127113217,RT @itscoleharmon_: When your ex asks 'Do you still think about me?'  http://t.co/LFnwyj4FR1,F3RNMAN
519270692727300096,Tell me how to keep it going,CashCowDev
519270692420734976,Rocket 101.8 FM Sweden Top 29 adds - Haight-Ashbury- Keep It on Ice http://t.co/komoKQqryR,Lime Records
519270692588900354,"RT @SAADTHESAV: Bae: Go text your other hoes 
Me: https://t.co/j567NwRrJc",Pretty Bird 
519270692588896256,RT @MikeyV182: Bring Me The Horizon // Deathbeds http://t.co/yV3JcjE5RT,Miranda C
519270692781830144,"RT @_lorenhorrobin: Me : ""I'm so tired""
Me : *stays up for 3 more hours doing absolutely nothing*",Emma
519270692781846528,Nothing's better than a good ol power nap to get me ready to go the fuck back to sleep,jess.
519270692739907584,"@niubi @ChuBailiang @vshih2 Excuse me, I represent your so called lack of wisdom. Wait..delete",Xi Jinping
519270692722733056,'Not doing homework until time forces me to' a novel by me,Ariana Roland
519270692768854016,I posted a new photo to Facebook http://t.co/A0asQXHyY5,lion heart
519270693100617728,AWAKEN THE YOU IN THE REAL TRUTH.  YOUR WILL BE DONE.  lot's of Love My Loved One's.  love your Charles Always &lt;3 :) http://t.co/p4thWc1zJf,Charles D Murphy
519270692672397312,RT @TruthNoFools: You might not eat supermarket chicken again after reading this: http://t.co/vqur98AxOF,Frank J. Artino
519270692899270656,RT @yungbruises: me n u http://t.co/RGevdmmpRM,hot choclety bagel
519270693012537344,Take all I have honey I have me.,Kristin Davids
519270816932847616,RT @marcuswinterrrr: When someone says they find me attractive... http://t.co/nuHO6P2j4s,jacky
519270816853532672,RT @TheGfriendLife: If you can't handle me at my worst then I completely understand because I can't either.,Emma
519270817306509312,Hopefully she FaceTime me so I can see her pretty face,china
519270817113190400,@daylightftcalum they better come down and meet me then.,Emily
519270816970600448,RT @thefurlinator: whatever religion results in me hitting more unbroken streaks of green lights is the one I'll believe in,Miranda Fitzgerald
519270817704992768,RT @skinftbones: the thing i hate most about myself is that im not interesting i never grab anyone's attention everyone gets bored of me,:/
519270817667227648,"RT @GirlNotes: ""are you having another piece of pizza?"" http://t.co/kr1gbLuXF6",Chelc
519270817772105728,RT @TheColIegeLife: Me after 5 minutes of studying http://t.co/ccpM7xPwk6,Garren Succi
519270817772081152,+ called me so i turned around and asked whats up and she said that there was singing thingy practice so i decided to stay bc idk why not+,niall
519270817944043520,@GemmaAnneStyles can you plz follow me gemma,buterfly
519270817842999296,@wonderlxndniall HELP ME NIGGASS,ALYSA HAS PCD| A&E
519270817973407744,Chat anonymously with me on http://t.co/LSFlT7eTgv,bauthistas
519270815523958785,The most exciting time of the year for me so far has been getting a SAMs Club membership #PGP http://t.co/REU4wFcSiP,Will Roberts
519270817923096576,Next Thursday http://t.co/EUJkxJiSdK,dj deejay
519270817859764225,"RT @JonTronShow: I can't work with this guy anymore, he's boned me one too many times. http://t.co/jJoxKEtnpT",James Simpleton
519270818233450496,2/2 That made me reach out to my own friends. Who helped me come out of the dark corner i was forcing myself into. thanks #tesd the #ants,No Bad Days
519270818149171200,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,team girl 4 life
519270818115616768,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,Team HFL
519270818161778688,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,for the gold
519270818157981696,RT @Billifurd: Excuse me mam u have top romen on yo head http://t.co/0PICADPYaI,Loveeer
519270818195320832,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,baby Girl 911
519270691297038336,"RT @gilinskynaja: nash follow me , he promesed",Samy
519270691376734208,one person followed me // automatically checked by http://t.co/ukjKybTgLO,Val B :-)
519270691410288640,6 people followed me and 2 people unfollowed me // automatically checked by http://t.co/6TCY4fHprb,Jazleen
519270691536109568,RT @sarahbowess: Don't talk to me about @DVBBS until I get a ticket,mack
519270691817156608,"RT @alyssa_mikhail: I said it's hot outside, let me go swimming in your eyes",Corina Della Ratta
519270691464830977,RT @itsWillyFerrell: This makes me happy: http://t.co/a64ZNDC403,kieran summers
519270691741245441,it's getting harder and harder everyday for me to put my emotions into words.,XXX.VI
519270691879657473,Wish me luck for the test x,Forsaria
519270692005892096,RT @GankMuzik: You can catch me in this mood quite often tbh http://t.co/31g1GTrgdj,#StonerLife
519270692060409856,@MILKTYSON Follow me please,Please Nick
519270692198842368,RT @sarahmichelee16: Text me.,Paluch
519270692093575168,"Just got one. $15 gets you one too, shipping included. DO IT, help poor little Earth. http://t.co/rOowzc3eYD",Synkotic
519270688986005504,MY FACE IN THIS PICTURE JUST MAKES ME LAUGH SO http://t.co/Go8GN3ny6o,alissa !
519270692312055809,The bitch with me bad my gun in her bag my hand on her ass,DcDADON
519270692022263808,RT @amandanordelo: if you ever tell me to relax I probably hate you :),Adri Pino
519270692257558529,RT @justlmaotho: Me: Let's start this homework   *four hours later*   Me: Let's start this homework,lora overholt
519270692236193793,me and liv just casually laying in the dance studio hallway,cass
519270692236578816,You tell me you're gonna play it smart  we're through before we start. But I believe that we've only just begun.,K. L. Whitfield
519270692261752832,RT @5sosvines_: remember when we all saw michael had a booger on a twitcam lmao this gets me every time https://t.co/vDMOjbJxA9,VANESSA
519270692282712064,RT @WifiOverHoes: your first chance is your only chance so fuck me over an it'll be your last chance .,Ellie Davies
519270691615825921,"RT @garynsimons: If you love me, retweet this",loren brown
519270692207226881,This really pisses me off,Edgar Corral
519270692366200833,"I want people to like me for who I am on the inside, not for my looks.",kristy kreme
519270692416937984,@MorganTait2 this is me messaging u lmao,Emma Atkinson
519270692127113217,RT @itscoleharmon_: When your ex asks 'Do you still think about me?'  http://t.co/LFnwyj4FR1,F3RNMAN
519270692727300096,Tell me how to keep it going,CashCowDev
519270692420734976,Rocket 101.8 FM Sweden Top 29 adds - Haight-Ashbury- Keep It on Ice http://t.co/komoKQqryR,Lime Records
519270692588900354,"RT @SAADTHESAV: Bae: Go text your other hoes 
Me: https://t.co/j567NwRrJc",Pretty Bird 
519270692588896256,RT @MikeyV182: Bring Me The Horizon // Deathbeds http://t.co/yV3JcjE5RT,Miranda C
519270692781830144,"RT @_lorenhorrobin: Me : ""I'm so tired""
Me : *stays up for 3 more hours doing absolutely nothing*",Emma
519270692781846528,Nothing's better than a good ol power nap to get me ready to go the fuck back to sleep,jess.
519270692739907584,"@niubi @ChuBailiang @vshih2 Excuse me, I represent your so called lack of wisdom. Wait..delete",Xi Jinping
519270692722733056,'Not doing homework until time forces me to' a novel by me,Ariana Roland
519270692768854016,I posted a new photo to Facebook http://t.co/A0asQXHyY5,lion heart
519270693100617728,AWAKEN THE YOU IN THE REAL TRUTH.  YOUR WILL BE DONE.  lot's of Love My Loved One's.  love your Charles Always &lt;3 :) http://t.co/p4thWc1zJf,Charles D Murphy
519270692672397312,RT @TruthNoFools: You might not eat supermarket chicken again after reading this: http://t.co/vqur98AxOF,Frank J. Artino
519270692899270656,RT @yungbruises: me n u http://t.co/RGevdmmpRM,hot choclety bagel
519270693012537344,Take all I have honey I have me.,Kristin Davids
519270816932847616,RT @marcuswinterrrr: When someone says they find me attractive... http://t.co/nuHO6P2j4s,jacky
519270816853532672,RT @TheGfriendLife: If you can't handle me at my worst then I completely understand because I can't either.,Emma
519270817306509312,Hopefully she FaceTime me so I can see her pretty face,china
519270817113190400,@daylightftcalum they better come down and meet me then.,Emily
519270816970600448,RT @thefurlinator: whatever religion results in me hitting more unbroken streaks of green lights is the one I'll believe in,Miranda Fitzgerald
519270817704992768,RT @skinftbones: the thing i hate most about myself is that im not interesting i never grab anyone's attention everyone gets bored of me,:/
519270817667227648,"RT @GirlNotes: ""are you having another piece of pizza?"" http://t.co/kr1gbLuXF6",Chelc
519270817772105728,RT @TheColIegeLife: Me after 5 minutes of studying http://t.co/ccpM7xPwk6,Garren Succi
519270817772081152,+ called me so i turned around and asked whats up and she said that there was singing thingy practice so i decided to stay bc idk why not+,niall
519270817944043520,@GemmaAnneStyles can you plz follow me gemma,buterfly
519270817842999296,@wonderlxndniall HELP ME NIGGASS,ALYSA HAS PCD| A&E
519270817973407744,Chat anonymously with me on http://t.co/LSFlT7eTgv,bauthistas
519270815523958785,The most exciting time of the year for me so far has been getting a SAMs Club membership #PGP http://t.co/REU4wFcSiP,Will Roberts
519270817923096576,Next Thursday http://t.co/EUJkxJiSdK,dj deejay
519270817859764225,"RT @JonTronShow: I can't work with this guy anymore, he's boned me one too many times. http://t.co/jJoxKEtnpT",James Simpleton
519270818233450496,2/2 That made me reach out to my own friends. Who helped me come out of the dark corner i was forcing myself into. thanks #tesd the #ants,No Bad Days
519270818149171200,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,team girl 4 life
519270818115616768,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,Team HFL
519270818161778688,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,for the gold
519270818157981696,RT @Billifurd: Excuse me mam u have top romen on yo head http://t.co/0PICADPYaI,Loveeer
519270818195320832,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,baby Girl 911
519270818166349825,"@__amaurie__ 

 hi, can u check out my new single.  Give me a chance please ! U will like it  
https://t.co/tSlwAcEw2Q #thethrone .",LilDrewayfansacc
519270691297038336,"RT @gilinskynaja: nash follow me , he promesed",Samy
519270691376734208,one person followed me // automatically checked by http://t.co/ukjKybTgLO,Val B :-)
519270691410288640,6 people followed me and 2 people unfollowed me // automatically checked by http://t.co/6TCY4fHprb,Jazleen
519270691536109568,RT @sarahbowess: Don't talk to me about @DVBBS until I get a ticket,mack
519270691817156608,"RT @alyssa_mikhail: I said it's hot outside, let me go swimming in your eyes",Corina Della Ratta
519270691464830977,RT @itsWillyFerrell: This makes me happy: http://t.co/a64ZNDC403,kieran summers
519270691741245441,it's getting harder and harder everyday for me to put my emotions into words.,XXX.VI
519270691879657473,Wish me luck for the test x,Forsaria
519270692005892096,RT @GankMuzik: You can catch me in this mood quite often tbh http://t.co/31g1GTrgdj,#StonerLife
519270692060409856,@MILKTYSON Follow me please,Please Nick
519270692198842368,RT @sarahmichelee16: Text me.,Paluch
519270692093575168,"Just got one. $15 gets you one too, shipping included. DO IT, help poor little Earth. http://t.co/rOowzc3eYD",Synkotic
519270688986005504,MY FACE IN THIS PICTURE JUST MAKES ME LAUGH SO http://t.co/Go8GN3ny6o,alissa !
519270692312055809,The bitch with me bad my gun in her bag my hand on her ass,DcDADON
519270692022263808,RT @amandanordelo: if you ever tell me to relax I probably hate you :),Adri Pino
519270692257558529,RT @justlmaotho: Me: Let's start this homework   *four hours later*   Me: Let's start this homework,lora overholt
519270692236193793,me and liv just casually laying in the dance studio hallway,cass
519270692236578816,You tell me you're gonna play it smart  we're through before we start. But I believe that we've only just begun.,K. L. Whitfield
519270692261752832,RT @5sosvines_: remember when we all saw michael had a booger on a twitcam lmao this gets me every time https://t.co/vDMOjbJxA9,VANESSA
519270692282712064,RT @WifiOverHoes: your first chance is your only chance so fuck me over an it'll be your last chance .,Ellie Davies
519270691615825921,"RT @garynsimons: If you love me, retweet this",loren brown
519270692207226881,This really pisses me off,Edgar Corral
519270692366200833,"I want people to like me for who I am on the inside, not for my looks.",kristy kreme
519270692416937984,@MorganTait2 this is me messaging u lmao,Emma Atkinson
519270692127113217,RT @itscoleharmon_: When your ex asks 'Do you still think about me?'  http://t.co/LFnwyj4FR1,F3RNMAN
519270692727300096,Tell me how to keep it going,CashCowDev
519270692420734976,Rocket 101.8 FM Sweden Top 29 adds - Haight-Ashbury- Keep It on Ice http://t.co/komoKQqryR,Lime Records
519270692588900354,"RT @SAADTHESAV: Bae: Go text your other hoes 
Me: https://t.co/j567NwRrJc",Pretty Bird 
519270692588896256,RT @MikeyV182: Bring Me The Horizon // Deathbeds http://t.co/yV3JcjE5RT,Miranda C
519270692781830144,"RT @_lorenhorrobin: Me : ""I'm so tired""
Me : *stays up for 3 more hours doing absolutely nothing*",Emma
519270692781846528,Nothing's better than a good ol power nap to get me ready to go the fuck back to sleep,jess.
519270692739907584,"@niubi @ChuBailiang @vshih2 Excuse me, I represent your so called lack of wisdom. Wait..delete",Xi Jinping
519270692722733056,'Not doing homework until time forces me to' a novel by me,Ariana Roland
519270692768854016,I posted a new photo to Facebook http://t.co/A0asQXHyY5,lion heart
519270693100617728,AWAKEN THE YOU IN THE REAL TRUTH.  YOUR WILL BE DONE.  lot's of Love My Loved One's.  love your Charles Always &lt;3 :) http://t.co/p4thWc1zJf,Charles D Murphy
519270692672397312,RT @TruthNoFools: You might not eat supermarket chicken again after reading this: http://t.co/vqur98AxOF,Frank J. Artino
519270692899270656,RT @yungbruises: me n u http://t.co/RGevdmmpRM,hot choclety bagel
519270693012537344,Take all I have honey I have me.,Kristin Davids
519270816932847616,RT @marcuswinterrrr: When someone says they find me attractive... http://t.co/nuHO6P2j4s,jacky
519270816853532672,RT @TheGfriendLife: If you can't handle me at my worst then I completely understand because I can't either.,Emma
519270817306509312,Hopefully she FaceTime me so I can see her pretty face,china
519270817113190400,@daylightftcalum they better come down and meet me then.,Emily
519270816970600448,RT @thefurlinator: whatever religion results in me hitting more unbroken streaks of green lights is the one I'll believe in,Miranda Fitzgerald
519270817704992768,RT @skinftbones: the thing i hate most about myself is that im not interesting i never grab anyone's attention everyone gets bored of me,:/
519270817667227648,"RT @GirlNotes: ""are you having another piece of pizza?"" http://t.co/kr1gbLuXF6",Chelc
519270817772105728,RT @TheColIegeLife: Me after 5 minutes of studying http://t.co/ccpM7xPwk6,Garren Succi
519270817772081152,+ called me so i turned around and asked whats up and she said that there was singing thingy practice so i decided to stay bc idk why not+,niall
519270817944043520,@GemmaAnneStyles can you plz follow me gemma,buterfly
519270817842999296,@wonderlxndniall HELP ME NIGGASS,ALYSA HAS PCD| A&E
519270817973407744,Chat anonymously with me on http://t.co/LSFlT7eTgv,bauthistas
519270815523958785,The most exciting time of the year for me so far has been getting a SAMs Club membership #PGP http://t.co/REU4wFcSiP,Will Roberts
519270817923096576,Next Thursday http://t.co/EUJkxJiSdK,dj deejay
519270817859764225,"RT @JonTronShow: I can't work with this guy anymore, he's boned me one too many times. http://t.co/jJoxKEtnpT",James Simpleton
519270818233450496,2/2 That made me reach out to my own friends. Who helped me come out of the dark corner i was forcing myself into. thanks #tesd the #ants,No Bad Days
519270818149171200,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,team girl 4 life
519270818115616768,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,Team HFL
519270818161778688,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,for the gold
519270818157981696,RT @Billifurd: Excuse me mam u have top romen on yo head http://t.co/0PICADPYaI,Loveeer
519270818195320832,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,baby Girl 911
519270818166349825,"@__amaurie__ 

 hi, can u check out my new single.  Give me a chance please ! U will like it  
https://t.co/tSlwAcEw2Q #thethrone .",LilDrewayfansacc
519270818250227713,"@MiamiBTW_FB lies. If I was blocked, you wouldn't have seen it.  Go ahead and report to twitter, they'll tell you to block me...  Dumb dumb.",Cody Butler
519270691297038336,"RT @gilinskynaja: nash follow me , he promesed",Samy
519270691376734208,one person followed me // automatically checked by http://t.co/ukjKybTgLO,Val B :-)
519270691410288640,6 people followed me and 2 people unfollowed me // automatically checked by http://t.co/6TCY4fHprb,Jazleen
519270691536109568,RT @sarahbowess: Don't talk to me about @DVBBS until I get a ticket,mack
519270691817156608,"RT @alyssa_mikhail: I said it's hot outside, let me go swimming in your eyes",Corina Della Ratta
519270691464830977,RT @itsWillyFerrell: This makes me happy: http://t.co/a64ZNDC403,kieran summers
519270691741245441,it's getting harder and harder everyday for me to put my emotions into words.,XXX.VI
519270691879657473,Wish me luck for the test x,Forsaria
519270692005892096,RT @GankMuzik: You can catch me in this mood quite often tbh http://t.co/31g1GTrgdj,#StonerLife
519270692060409856,@MILKTYSON Follow me please,Please Nick
519270692198842368,RT @sarahmichelee16: Text me.,Paluch
519270692093575168,"Just got one. $15 gets you one too, shipping included. DO IT, help poor little Earth. http://t.co/rOowzc3eYD",Synkotic
519270688986005504,MY FACE IN THIS PICTURE JUST MAKES ME LAUGH SO http://t.co/Go8GN3ny6o,alissa !
519270692312055809,The bitch with me bad my gun in her bag my hand on her ass,DcDADON
519270692022263808,RT @amandanordelo: if you ever tell me to relax I probably hate you :),Adri Pino
519270692257558529,RT @justlmaotho: Me: Let's start this homework   *four hours later*   Me: Let's start this homework,lora overholt
519270692236193793,me and liv just casually laying in the dance studio hallway,cass
519270692236578816,You tell me you're gonna play it smart  we're through before we start. But I believe that we've only just begun.,K. L. Whitfield
519270692261752832,RT @5sosvines_: remember when we all saw michael had a booger on a twitcam lmao this gets me every time https://t.co/vDMOjbJxA9,VANESSA
519270692282712064,RT @WifiOverHoes: your first chance is your only chance so fuck me over an it'll be your last chance .,Ellie Davies
519270691615825921,"RT @garynsimons: If you love me, retweet this",loren brown
519270692207226881,This really pisses me off,Edgar Corral
519270692366200833,"I want people to like me for who I am on the inside, not for my looks.",kristy kreme
519270692416937984,@MorganTait2 this is me messaging u lmao,Emma Atkinson
519270692127113217,RT @itscoleharmon_: When your ex asks 'Do you still think about me?'  http://t.co/LFnwyj4FR1,F3RNMAN
519270692727300096,Tell me how to keep it going,CashCowDev
519270692420734976,Rocket 101.8 FM Sweden Top 29 adds - Haight-Ashbury- Keep It on Ice http://t.co/komoKQqryR,Lime Records
519270692588900354,"RT @SAADTHESAV: Bae: Go text your other hoes 
Me: https://t.co/j567NwRrJc",Pretty Bird 
519270692588896256,RT @MikeyV182: Bring Me The Horizon // Deathbeds http://t.co/yV3JcjE5RT,Miranda C
519270692781830144,"RT @_lorenhorrobin: Me : ""I'm so tired""
Me : *stays up for 3 more hours doing absolutely nothing*",Emma
519270692781846528,Nothing's better than a good ol power nap to get me ready to go the fuck back to sleep,jess.
519270692739907584,"@niubi @ChuBailiang @vshih2 Excuse me, I represent your so called lack of wisdom. Wait..delete",Xi Jinping
519270692722733056,'Not doing homework until time forces me to' a novel by me,Ariana Roland
519270692768854016,I posted a new photo to Facebook http://t.co/A0asQXHyY5,lion heart
519270693100617728,AWAKEN THE YOU IN THE REAL TRUTH.  YOUR WILL BE DONE.  lot's of Love My Loved One's.  love your Charles Always &lt;3 :) http://t.co/p4thWc1zJf,Charles D Murphy
519270692672397312,RT @TruthNoFools: You might not eat supermarket chicken again after reading this: http://t.co/vqur98AxOF,Frank J. Artino
519270692899270656,RT @yungbruises: me n u http://t.co/RGevdmmpRM,hot choclety bagel
519270693012537344,Take all I have honey I have me.,Kristin Davids
519270816932847616,RT @marcuswinterrrr: When someone says they find me attractive... http://t.co/nuHO6P2j4s,jacky
519270816853532672,RT @TheGfriendLife: If you can't handle me at my worst then I completely understand because I can't either.,Emma
519270817306509312,Hopefully she FaceTime me so I can see her pretty face,china
519270817113190400,@daylightftcalum they better come down and meet me then.,Emily
519270816970600448,RT @thefurlinator: whatever religion results in me hitting more unbroken streaks of green lights is the one I'll believe in,Miranda Fitzgerald
519270817704992768,RT @skinftbones: the thing i hate most about myself is that im not interesting i never grab anyone's attention everyone gets bored of me,:/
519270817667227648,"RT @GirlNotes: ""are you having another piece of pizza?"" http://t.co/kr1gbLuXF6",Chelc
519270817772105728,RT @TheColIegeLife: Me after 5 minutes of studying http://t.co/ccpM7xPwk6,Garren Succi
519270817772081152,+ called me so i turned around and asked whats up and she said that there was singing thingy practice so i decided to stay bc idk why not+,niall
519270817944043520,@GemmaAnneStyles can you plz follow me gemma,buterfly
519270817842999296,@wonderlxndniall HELP ME NIGGASS,ALYSA HAS PCD| A&E
519270817973407744,Chat anonymously with me on http://t.co/LSFlT7eTgv,bauthistas
519270815523958785,The most exciting time of the year for me so far has been getting a SAMs Club membership #PGP http://t.co/REU4wFcSiP,Will Roberts
519270817923096576,Next Thursday http://t.co/EUJkxJiSdK,dj deejay
519270817859764225,"RT @JonTronShow: I can't work with this guy anymore, he's boned me one too many times. http://t.co/jJoxKEtnpT",James Simpleton
519270818233450496,2/2 That made me reach out to my own friends. Who helped me come out of the dark corner i was forcing myself into. thanks #tesd the #ants,No Bad Days
519270818149171200,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,team girl 4 life
519270818115616768,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,Team HFL
519270818161778688,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,for the gold
519270818157981696,RT @Billifurd: Excuse me mam u have top romen on yo head http://t.co/0PICADPYaI,Loveeer
519270818195320832,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,baby Girl 911
519270818166349825,"@__amaurie__ 

 hi, can u check out my new single.  Give me a chance please ! U will like it  
https://t.co/tSlwAcEw2Q #thethrone .",LilDrewayfansacc
519270818250227713,"@MiamiBTW_FB lies. If I was blocked, you wouldn't have seen it.  Go ahead and report to twitter, they'll tell you to block me...  Dumb dumb.",Cody Butler
519270818220478464,Sadie and Tony - I just voted for Dancing with the Stars' Switch Up!  Vote with me: #DWTSSadieTony #DWTS Sadie Tony #DWTSBethanyMark 54,Lucco Girl
519270691297038336,"RT @gilinskynaja: nash follow me , he promesed",Samy
519270691376734208,one person followed me // automatically checked by http://t.co/ukjKybTgLO,Val B :-)
519270691410288640,6 people followed me and 2 people unfollowed me // automatically checked by http://t.co/6TCY4fHprb,Jazleen
519270691536109568,RT @sarahbowess: Don't talk to me about @DVBBS until I get a ticket,mack
519270691817156608,"RT @alyssa_mikhail: I said it's hot outside, let me go swimming in your eyes",Corina Della Ratta
519270691464830977,RT @itsWillyFerrell: This makes me happy: http://t.co/a64ZNDC403,kieran summers
519270691741245441,it's getting harder and harder everyday for me to put my emotions into words.,XXX.VI
519270691879657473,Wish me luck for the test x,Forsaria
519270692005892096,RT @GankMuzik: You can catch me in this mood quite often tbh http://t.co/31g1GTrgdj,#StonerLife
519270692060409856,@MILKTYSON Follow me please,Please Nick
519270692198842368,RT @sarahmichelee16: Text me.,Paluch
519270692093575168,"Just got one. $15 gets you one too, shipping included. DO IT, help poor little Earth. http://t.co/rOowzc3eYD",Synkotic
519270688986005504,MY FACE IN THIS PICTURE JUST MAKES ME LAUGH SO http://t.co/Go8GN3ny6o,alissa !
519270692312055809,The bitch with me bad my gun in her bag my hand on her ass,DcDADON
519270692022263808,RT @amandanordelo: if you ever tell me to relax I probably hate you :),Adri Pino
519270692257558529,RT @justlmaotho: Me: Let's start this homework   *four hours later*   Me: Let's start this homework,lora overholt
519270692236193793,me and liv just casually laying in the dance studio hallway,cass
519270692236578816,You tell me you're gonna play it smart  we're through before we start. But I believe that we've only just begun.,K. L. Whitfield
519270692261752832,RT @5sosvines_: remember when we all saw michael had a booger on a twitcam lmao this gets me every time https://t.co/vDMOjbJxA9,VANESSA
519270692282712064,RT @WifiOverHoes: your first chance is your only chance so fuck me over an it'll be your last chance .,Ellie Davies
519270691615825921,"RT @garynsimons: If you love me, retweet this",loren brown
519270692207226881,This really pisses me off,Edgar Corral
519270692366200833,"I want people to like me for who I am on the inside, not for my looks.",kristy kreme
519270692416937984,@MorganTait2 this is me messaging u lmao,Emma Atkinson
519270692127113217,RT @itscoleharmon_: When your ex asks 'Do you still think about me?'  http://t.co/LFnwyj4FR1,F3RNMAN
519270692727300096,Tell me how to keep it going,CashCowDev
519270692420734976,Rocket 101.8 FM Sweden Top 29 adds - Haight-Ashbury- Keep It on Ice http://t.co/komoKQqryR,Lime Records
519270692588900354,"RT @SAADTHESAV: Bae: Go text your other hoes 
Me: https://t.co/j567NwRrJc",Pretty Bird 
519270692588896256,RT @MikeyV182: Bring Me The Horizon // Deathbeds http://t.co/yV3JcjE5RT,Miranda C
519270692781830144,"RT @_lorenhorrobin: Me : ""I'm so tired""
Me : *stays up for 3 more hours doing absolutely nothing*",Emma
519270692781846528,Nothing's better than a good ol power nap to get me ready to go the fuck back to sleep,jess.
519270692739907584,"@niubi @ChuBailiang @vshih2 Excuse me, I represent your so called lack of wisdom. Wait..delete",Xi Jinping
519270692722733056,'Not doing homework until time forces me to' a novel by me,Ariana Roland
519270692768854016,I posted a new photo to Facebook http://t.co/A0asQXHyY5,lion heart
